Cited paper title,Cited paper eid,Citing paper title,Citing paper eid,Cited paper link,Citing paper link
VOOL: A modular insight-based framework for vocalizing OLAP sessions,2-s2.0-85211035819,Exploring the relationship between after-hours work-related social media use and teacher job burnout,2-s2.0-105018953868,https://www.scopus.com/record/display.uri?eid=2-s2.0-85211035819&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-105018953868&origin=resultslist
VOOL: A modular insight-based framework for vocalizing OLAP sessions,2-s2.0-85211035819,Exploring the relationship between mentoring and doctors’ health and wellbeing: a narrative review,2-s2.0-85019454674,https://www.scopus.com/record/display.uri?eid=2-s2.0-85211035819&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85019454674&origin=resultslist
VOOL: A modular insight-based framework for vocalizing OLAP sessions,2-s2.0-85211035819,Exploring the spatial spillover effect of industrial structural upgrading on carbon emission efficiency: Evidence from China,2-s2.0-105009965912,https://www.scopus.com/record/display.uri?eid=2-s2.0-85211035819&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-105009965912&origin=resultslist
VOOL: A modular insight-based framework for vocalizing OLAP sessions,2-s2.0-85211035819,Exploring the use of ecosystem services conceptual models to account for the benefits of public lands: An example from national forest planning in the United States,2-s2.0-85102392853,https://www.scopus.com/record/display.uri?eid=2-s2.0-85211035819&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85102392853&origin=resultslist
VOOL: A modular insight-based framework for vocalizing OLAP sessions,2-s2.0-85211035819,Exploring two decades (2004–2024) of scholarly work on Information Systems Success in Educational Institutions: a bibliometric mapping via VOSviewer,2-s2.0-105026465350,https://www.scopus.com/record/display.uri?eid=2-s2.0-85211035819&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-105026465350&origin=resultslist
VOOL: A modular insight-based framework for vocalizing OLAP sessions,2-s2.0-85211035819,Export marketing strategy and performance among micro and small brazilian enterprises,2-s2.0-84928385509,https://www.scopus.com/record/display.uri?eid=2-s2.0-85211035819&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-84928385509&origin=resultslist
VOOL: A modular insight-based framework for vocalizing OLAP sessions,2-s2.0-85211035819,Exposing hidden bias: A study of fairness debt in gray literature,2-s2.0-105034897600,https://www.scopus.com/record/display.uri?eid=2-s2.0-85211035819&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-105034897600&origin=resultslist
VOOL: A modular insight-based framework for vocalizing OLAP sessions,2-s2.0-85211035819,Exposing the youth continuous use intention for e-wallet use in Saudi Arabia: the interaction and expectation-confirmation theory,2-s2.0-105000697518,https://www.scopus.com/record/display.uri?eid=2-s2.0-85211035819&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-105000697518&origin=resultslist
VOOL: A modular insight-based framework for vocalizing OLAP sessions,2-s2.0-85211035819,Extended reach horizontal well development with downhole flow control and gravel packing sand control: First pilot in S-field with production success,2-s2.0-85085407958,https://www.scopus.com/record/display.uri?eid=2-s2.0-85211035819&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85085407958&origin=resultslist
VOOL: A modular insight-based framework for vocalizing OLAP sessions,2-s2.0-85211035819,Extending structural capital through pro-environmental behaviour intention capital: an outlook on Spanish hotel industry,2-s2.0-85095430026,https://www.scopus.com/record/display.uri?eid=2-s2.0-85211035819&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85095430026&origin=resultslist
VOOL: A modular insight-based framework for vocalizing OLAP sessions,2-s2.0-85211035819,"Extensional models for the development of passive-margin salt basins, with application to the Gulf of Mexico",2-s2.0-85055940263,https://www.scopus.com/record/display.uri?eid=2-s2.0-85211035819&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85055940263&origin=resultslist
VOOL: A modular insight-based framework for vocalizing OLAP sessions,2-s2.0-85211035819,FASTEX IOP17 cyclone: Introductory synoptic study with field data,2-s2.0-0033509931,https://www.scopus.com/record/display.uri?eid=2-s2.0-85211035819&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-0033509931&origin=resultslist
VOOL: A modular insight-based framework for vocalizing OLAP sessions,2-s2.0-85211035819,FIGURATIVE AWARENESS AND IDIOMATIC COMPETENCE IN THE BILINGUAL MENTAL LEXICON: EVIDENCE FROM ENGLISH–ROMANIAN LEARNERS,2-s2.0-105029451638,https://www.scopus.com/record/display.uri?eid=2-s2.0-85211035819&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-105029451638&origin=resultslist
VOOL: A modular insight-based framework for vocalizing OLAP sessions,2-s2.0-85211035819,FRAMEWORK OF MANAGERIAL INTERVENTIONS FOR THE ENHANCEMENT OF PORT ORGANIZATIONAL ECOSYSTEM’S RESILIENCE,2-s2.0-105024538688,https://www.scopus.com/record/display.uri?eid=2-s2.0-85211035819&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-105024538688&origin=resultslist
VOOL: A modular insight-based framework for vocalizing OLAP sessions,2-s2.0-85211035819,Facilitators and barriers to interprofessional collaboration among health professionals in primary healthcare centers in Qatar: a qualitative exploration using the “Gears” model,2-s2.0-85202208285,https://www.scopus.com/record/display.uri?eid=2-s2.0-85211035819&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85202208285&origin=resultslist
VOOL: A modular insight-based framework for vocalizing OLAP sessions,2-s2.0-85211035819,"Factor, cluster, and discriminant analyses of data on sexually active clergy: The molesters of youth identified",2-s2.0-0030970029,https://www.scopus.com/record/display.uri?eid=2-s2.0-85211035819&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-0030970029&origin=resultslist
VOOL: A modular insight-based framework for vocalizing OLAP sessions,2-s2.0-85211035819,Factors Associated With Adherence of Cervical Cancer Screening in Women With Systemic Lupus Erythematosus,2-s2.0-85194582299,https://www.scopus.com/record/display.uri?eid=2-s2.0-85211035819&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85194582299&origin=resultslist
VOOL: A modular insight-based framework for vocalizing OLAP sessions,2-s2.0-85211035819,Factors Influencing Health Care Providers Payment Reforms in Central and Eastern European Countries,2-s2.0-85205335774,https://www.scopus.com/record/display.uri?eid=2-s2.0-85211035819&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85205335774&origin=resultslist
VOOL: A modular insight-based framework for vocalizing OLAP sessions,2-s2.0-85211035819,Factors That Influence The Use of Mutual Fund Applications in Indonesia Using UTAUT2 and WOM as a Mediating Variable,2-s2.0-85186724999,https://www.scopus.com/record/display.uri?eid=2-s2.0-85211035819&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85186724999&origin=resultslist
VOOL: A modular insight-based framework for vocalizing OLAP sessions,2-s2.0-85211035819,Factors affecting career orientation: indigenous ethnic minority students in Vietnam’s Central Highlands,2-s2.0-105023496059,https://www.scopus.com/record/display.uri?eid=2-s2.0-85211035819&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-105023496059&origin=resultslist
VOOL: A modular insight-based framework for vocalizing OLAP sessions,2-s2.0-85211035819,Factors affecting the adoption of cloud of things: The case study of Indian small and medium enterprises,2-s2.0-85074975933,https://www.scopus.com/record/display.uri?eid=2-s2.0-85211035819&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85074975933&origin=resultslist
VOOL: A modular insight-based framework for vocalizing OLAP sessions,2-s2.0-85211035819,Factors associated with the place of death of persons with advanced dementia: A systematic review of international literature with meta-analysis,2-s2.0-85200236925,https://www.scopus.com/record/display.uri?eid=2-s2.0-85211035819&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85200236925&origin=resultslist
VOOL: A modular insight-based framework for vocalizing OLAP sessions,2-s2.0-85211035819,Factors influencing adoption of online teaching by school teachers: A study during COVID-19 pandemic,2-s2.0-85092368744,https://www.scopus.com/record/display.uri?eid=2-s2.0-85211035819&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85092368744&origin=resultslist
VOOL: A modular insight-based framework for vocalizing OLAP sessions,2-s2.0-85211035819,Factors influencing breast cancer screening among reproductive age women in Lesotho: Analysis of the 2023-24 demographic and health survey using the Andersen Behavioral Model,2-s2.0-105021499292,https://www.scopus.com/record/display.uri?eid=2-s2.0-85211035819&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-105021499292&origin=resultslist
VOOL: A modular insight-based framework for vocalizing OLAP sessions,2-s2.0-85211035819,Faculty experiences regarding a global partnership for anesthesia postgraduate training: a qualitative study,2-s2.0-84922005153,https://www.scopus.com/record/display.uri?eid=2-s2.0-85211035819&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-84922005153&origin=resultslist
VOOL: A modular insight-based framework for vocalizing OLAP sessions,2-s2.0-85211035819,Fairness in franchisor–franchisee relationship: an integrative perspective,2-s2.0-85046489131,https://www.scopus.com/record/display.uri?eid=2-s2.0-85211035819&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85046489131&origin=resultslist
VOOL: A modular insight-based framework for vocalizing OLAP sessions,2-s2.0-85211035819,Familial Sex Trafficking: A Qualitative Study and Conceptual Model from a Predominantly Rural Region in the American South-East,2-s2.0-105007247066,https://www.scopus.com/record/display.uri?eid=2-s2.0-85211035819&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-105007247066&origin=resultslist
VOOL: A modular insight-based framework for vocalizing OLAP sessions,2-s2.0-85211035819,Family Resilience and Its Influencing Factors Among Patients With Lung Cancer Based on Double ABC-X Theoretical Framework,2-s2.0-105003275522,https://www.scopus.com/record/display.uri?eid=2-s2.0-85211035819&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-105003275522&origin=resultslist
VOOL: A modular insight-based framework for vocalizing OLAP sessions,2-s2.0-85211035819,Family medicine and general practitioner supervisor wellbeing: a literature review,2-s2.0-85208756756,https://www.scopus.com/record/display.uri?eid=2-s2.0-85211035819&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85208756756&origin=resultslist
VOOL: A modular insight-based framework for vocalizing OLAP sessions,2-s2.0-85211035819,Fear and anxiety in the face of COVID-19: Negative dispositions towards risk and uncertainty as vulnerability factors,2-s2.0-85110471534,https://www.scopus.com/record/display.uri?eid=2-s2.0-85211035819&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85110471534&origin=resultslist
VOOL: A modular insight-based framework for vocalizing OLAP sessions,2-s2.0-85211035819,FedHFP: A Federated Deep Learning Framework for Heart Failure Prediction,2-s2.0-105001498985,https://www.scopus.com/record/display.uri?eid=2-s2.0-85211035819&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-105001498985&origin=resultslist
VOOL: A modular insight-based framework for vocalizing OLAP sessions,2-s2.0-85211035819,FedROS-RandNN: A lightweight online Federated Learning framework for glycemic forecasting using Randomized Neural Networks,2-s2.0-105021079916,https://www.scopus.com/record/display.uri?eid=2-s2.0-85211035819&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-105021079916&origin=resultslist
VOOL: A modular insight-based framework for vocalizing OLAP sessions,2-s2.0-85211035819,Feedback modelling of the impacts of drought: A case study in coffee production systems in Viet Nam,2-s2.0-85095448086,https://www.scopus.com/record/display.uri?eid=2-s2.0-85211035819&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85095448086&origin=resultslist
VOOL: A modular insight-based framework for vocalizing OLAP sessions,2-s2.0-85211035819,Ferrets as models for influenza virus transmission studies and pandemic risk assessments,2-s2.0-85047274086,https://www.scopus.com/record/display.uri?eid=2-s2.0-85211035819&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85047274086&origin=resultslist
VOOL: A modular insight-based framework for vocalizing OLAP sessions,2-s2.0-85211035819,Fifty years of information management research: A conceptual structure analysis using structural topic modeling,2-s2.0-85099615680,https://www.scopus.com/record/display.uri?eid=2-s2.0-85211035819&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85099615680&origin=resultslist
